Team ID,Team,Team Meet ID,Meet Date,Home/Away,Opponents,Meet Name,Meet ID,Gymnast ID,Name,VT,UB,BB,FX,AA
16,Centenary College,28234,2023-02-10,H,Texas Woman's,,5759,31298,Emma Lavelle,,9.2,9.75,8.95,
16,Centenary College,28234,2023-02-10,H,Texas Woman's,,5759,31299,Carissa Martinez,8.825,,9.675,,
16,Centenary College,28234,2023-02-10,H,Texas Woman's,,5759,31137,Rylie Molina,,,8.95,,
16,Centenary College,28234,2023-02-10,H,Texas Woman's,,5759,31240,Isabel Plaza,9.55,8.925,,,
16,Centenary College,28234,2023-02-10,H,Texas Woman's,,5759,32145,Sophie Schmitz,,9.6,,,
16,Centenary College,28234,2023-02-10,H,Texas Woman's,,5759,30600,Kennedy Stephens,,,9.6,,
16,Centenary College,28234,2023-02-10,H,Texas Woman's,,5759,30602,Lacey Wedge,9.025,,,,
16,Centenary College,28234,2023-02-10,H,Texas Woman's,,5759,30603,Taylor Ann Wilson,,9.7,,9.4,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,30596,Rose Deshler,,,9.3,,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,32292,Amy Foret,9.45,9.275,9.325,9.7,37.75
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,30597,Kendall Huff,9.375,8.15,,9.175,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,30598,Leilani Johnson,9.475,,8.025,9.75,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,31298,Emma Lavelle,,9.625,8.85,,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,31299,Carissa Martinez,9.725,,8.925,9.675,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,31240,Isabel Plaza,9.3,9.175,,,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,32145,Sophie Schmitz,,9.6,,,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,30600,Kennedy Stephens,,,8.725,9.1,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,30602,Lacey Wedge,9.425,,,,
16,Centenary College,28481,2023-02-26,A,Springfield,,5864,30603,Taylor Ann Wilson,,8.7,,,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,30596,Rose Deshler,,,9.65,,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,32292,Amy Foret,9.575,9.375,9.55,9.725,38.225
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,30597,Kendall Huff,9.675,9.15,,9.55,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,30598,Leilani Johnson,9.6,,9.1,9.8,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,31298,Emma Lavelle,,9.6,8.45,,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,31299,Carissa Martinez,9.7,,9.35,9.775,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,31240,Isabel Plaza,9.55,9.425,,,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,32145,Sophie Schmitz,,9.7,,,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,30600,Kennedy Stephens,,,9.15,,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,30602,Lacey Wedge,9.45,,,,
16,Centenary College,28557,2023-03-04,A,Texas Woman's,Texas East,5896,30603,Taylor Ann Wilson,,9.825,,9.5,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,30596,Rose Deshler,,,9.5,,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,32292,Amy Foret,9.6,9.425,9.7,9.7,38.425
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,30597,Kendall Huff,9.7,9.125,,9.475,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,30598,Leilani Johnson,9.6,,,9.9,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,31298,Emma Lavelle,,9.425,9.8,,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,31299,Carissa Martinez,9.75,,9.75,9.8,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,31137,Rylie Molina,,,9.575,,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,31240,Isabel Plaza,9.45,9.1,,,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,32145,Sophie Schmitz,,9.675,,,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,30600,Kennedy Stephens,,,9.65,9.4,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,30602,Lacey Wedge,9.675,,,,
16,Centenary College,28643,2023-03-11,H,Lindenwood,,5927,30603,Taylor Ann Wilson,,9.85,,9.175,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,30596,Rose Deshler,,,9.225,,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,32292,Amy Foret,9.625,8.85,8.95,9.725,37.15
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,30597,Kendall Huff,9.625,8.9,,9.375,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,30598,Leilani Johnson,9.45,,,9.8,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,31298,Emma Lavelle,,8.8,8.45,9.325,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,31299,Carissa Martinez,9.55,,9.75,9.7,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,31137,Rylie Molina,,,9.5,,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,31240,Isabel Plaza,9.525,8.45,,,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,32145,Sophie Schmitz,,9.6,,,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,30600,Kennedy Stephens,,,9.625,,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,30602,Lacey Wedge,9.475,,,,
16,Centenary College,28677,2023-03-17,A,Illinois State/Lindenwood/SEMO/Texas Woman's,MIC Conference,5940,30603,Taylor Ann Wilson,,9.75,,9.525,
16,Centenary College,28908,2023-04-06,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5977,32292,Amy Foret,9.6,9.225,9.075,9.8,37.7
16,Centenary College,28908,2023-04-06,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5977,30597,Kendall Huff,9.575,,,,
16,Centenary College,28908,2023-04-06,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5977,30598,Leilani Johnson,9.625,,,9.75,
16,Centenary College,28908,2023-04-06,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5977,31298,Emma Lavelle,,,7.9,,
16,Centenary College,28908,2023-04-06,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5977,31299,Carissa Martinez,9.725,,,9.85,
16,Centenary College,28908,2023-04-06,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5977,32145,Sophie Schmitz,,9.775,,,
16,Centenary College,28908,2023-04-06,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5977,30600,Kennedy Stephens,,,9.7,,
16,Centenary College,28908,2023-04-06,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5977,30603,Taylor Ann Wilson,,9.8,,,
16,Centenary College,28930,2023-04-08,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5979,31299,Carissa Martinez,,,,9.75,
16,Centenary College,28930,2023-04-08,A,Air Force/Bridgeport/Brown/Cornell/Fisk/Lindenwood/SEMO/Southern Connecticut/Texas Woman's/West Chester/Yale,USAG Championships,5979,30603,Taylor Ann Wilson,,9.825,,,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,31863,Luciana Alvardo-Reid,9.75,9.85,8.775,9.775,38.15
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,31301,Avah Bootz,9.725,,,,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,30867,Adriana Bustelo,,9.825,9.875,,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,30868,Elizabeth Buttle,,,,9.8,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,30869,Elizabeth Cesarone,9.75,,,,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,30384,Hannah Demers,9.65,9.8,9.675,9.65,38.775
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,30385,Audriana Hammond,,9.175,,,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,30870,Hallie Hornbacher,8.825,,,9.75,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,31304,Lia Kmieciak,9.5,9.2,,,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,31305,Aleysia Kolyvanova,,,9.775,,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,30388,Taylor Pitchell,,,,9.8,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,31307,Quinn Skrupa,,,9.525,,
17,Central Michigan,27963,2023-01-15,A,New Hampshire/Temple,,5644,30391,Ashley Veglucci,,9.7,9.65,9.725,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,31863,Luciana Alvardo-Reid,9.775,9.825,9.4,9.875,38.875
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,31301,Avah Bootz,9.775,,,,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,30867,Adriana Bustelo,,9.925,9.85,,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,30868,Elizabeth Buttle,,,,9.9,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,30869,Elizabeth Cesarone,9.75,,,,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,30384,Hannah Demers,9.85,8.4,9.6,9.9,37.75
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,30385,Audriana Hammond,,9.775,,,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,30870,Hallie Hornbacher,,,,9.875,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,31304,Lia Kmieciak,9.825,9.825,,,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,31305,Aleysia Kolyvanova,,,9.225,,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,30388,Taylor Pitchell,,,9.725,9.925,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,31307,Quinn Skrupa,9.625,,,,
17,Central Michigan,28022,2023-01-21,H,Northern Illinois,,5667,30391,Ashley Veglucci,,9.825,9.15,9.85,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,31863,Luciana Alvardo-Reid,9.825,9.85,9.3,9.825,38.8
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,31301,Avah Bootz,9.825,,,,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,30867,Adriana Bustelo,,9.725,9.65,,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,30869,Elizabeth Cesarone,9.725,,,,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,30384,Hannah Demers,9.1,9.9,9.15,9.75,37.9
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,30385,Audriana Hammond,,9.875,,,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,30870,Hallie Hornbacher,,,,9.825,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,31304,Lia Kmieciak,9.75,9.8,,,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,31305,Aleysia Kolyvanova,,,9.2,9.725,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,30388,Taylor Pitchell,,,9.625,9.775,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,31307,Quinn Skrupa,9.8,,,,
17,Central Michigan,28074,2023-01-27,H,Bowling Green,,5691,30391,Ashley Veglucci,,9.725,9.2,9.875,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,31863,Luciana Alvardo-Reid,9.725,9.9,,9.85,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,31301,Avah Bootz,9.775,,,,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,30867,Adriana Bustelo,,9.175,9.875,,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,30869,Elizabeth Cesarone,9.725,,,9.7,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,30384,Hannah Demers,9.825,9.95,9.8,9.95,39.525
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,30385,Audriana Hammond,,9.825,,,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,30870,Hallie Hornbacher,,,9.625,9.775,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,31304,Lia Kmieciak,9.825,9.85,,,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,30388,Taylor Pitchell,,,9.75,9.9,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,31307,Quinn Skrupa,9.7,,9.675,,
17,Central Michigan,28167,2023-02-03,H,Eastern Michigan,,5730,30391,Ashley Veglucci,,9.6,9.775,9.9,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,31863,Luciana Alvardo-Reid,9.825,9.8,,9.875,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,31301,Avah Bootz,9.775,,,,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,30867,Adriana Bustelo,,9.85,9.725,,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,30869,Elizabeth Cesarone,9.825,,,9.075,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,30384,Hannah Demers,9.9,9.875,9.1,9.9,38.775
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,30385,Audriana Hammond,,9.825,,,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,30870,Hallie Hornbacher,,,,9.825,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,31304,Lia Kmieciak,9.85,9.775,,,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,31305,Aleysia Kolyvanova,,,9.775,,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,30388,Taylor Pitchell,,,9.775,9.925,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,31307,Quinn Skrupa,9.775,,9.625,,
17,Central Michigan,28289,2023-02-12,A,Iowa State,,5782,30391,Ashley Veglucci,,9.75,9.125,9.75,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,31863,Luciana Alvardo-Reid,9.775,9.875,9.775,9.8,39.225
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,31301,Avah Bootz,9.7,,,,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,30867,Adriana Bustelo,,8.95,9.8,,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,30869,Elizabeth Cesarone,9.8,,,,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,30384,Hannah Demers,9.85,9.875,9.925,9.875,39.525
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,30385,Audriana Hammond,,9.8,,,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,30870,Hallie Hornbacher,,,,9.675,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,31304,Lia Kmieciak,9.8,9.85,,,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,31305,Aleysia Kolyvanova,,,9.925,9.775,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,30388,Taylor Pitchell,,,9.275,9.05,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,31307,Quinn Skrupa,9.725,,9.325,,
17,Central Michigan,28384,2023-02-19,A,Western Michigan,,5825,30391,Ashley Veglucci,,9.8,,9.8,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,31863,Luciana Alvardo-Reid,9.825,9.775,9.575,9.75,38.925
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,30867,Adriana Bustelo,,9.125,9.825,,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,30869,Elizabeth Cesarone,9.75,,,,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,30384,Hannah Demers,9.9,9.875,9.925,9.775,39.475
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,30385,Audriana Hammond,,9.85,,,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,30870,Hallie Hornbacher,,,,9.75,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,31304,Lia Kmieciak,9.875,9.7,,,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,31305,Aleysia Kolyvanova,,,9.8,9.8,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,30872,Amber Mueller,9.65,,9.825,,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,30388,Taylor Pitchell,,,,9.85,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,31307,Quinn Skrupa,9.75,,,,
17,Central Michigan,28469,2023-02-26,A,Ball State,,5859,30391,Ashley Veglucci,,9.725,9.75,9.75,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,31863,Luciana Alvardo-Reid,9.875,9.875,9.75,9.825,39.325
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,31301,Avah Bootz,9.8,,,,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,30867,Adriana Bustelo,,9.75,9.8,,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,30869,Elizabeth Cesarone,9.925,,,,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,30384,Hannah Demers,9.875,9.825,9.775,9.9,39.375
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,30385,Audriana Hammond,,9.825,,,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,30870,Hallie Hornbacher,,,,9.825,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,31304,Lia Kmieciak,9.85,9.85,,,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,31305,Aleysia Kolyvanova,,,9.675,9.775,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,30872,Amber Mueller,,,9.675,,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,30388,Taylor Pitchell,,,,9.85,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,31307,Quinn Skrupa,9.775,,9.725,,
17,Central Michigan,28578,2023-03-05,A,Pittsburgh/West Virginia,,5905,30391,Ashley Veglucci,,9.775,,9.9,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,31863,Luciana Alvardo-Reid,9.7,9.8,9.925,9.875,39.3
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,30867,Adriana Bustelo,,7.7,9.65,,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,30869,Elizabeth Cesarone,9.85,,,,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,30384,Hannah Demers,9.85,9.85,9.775,9.925,39.4
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,30385,Audriana Hammond,,9.325,,,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,30870,Hallie Hornbacher,9.825,,,9.8,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,31304,Lia Kmieciak,9.875,9.75,,,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,31305,Aleysia Kolyvanova,,,9.875,6.35,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,30388,Taylor Pitchell,,,,9.95,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,31307,Quinn Skrupa,9.75,,9.675,,
17,Central Michigan,28662,2023-03-12,A,Kent State,,5933,30391,Ashley Veglucci,,9.825,9.825,9.85,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,31863,Luciana Alvardo-Reid,9.85,9.85,9.825,9.875,39.4
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,30869,Elizabeth Cesarone,9.8,,,,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,30384,Hannah Demers,9.825,9.95,9.75,9.95,39.475
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,30385,Audriana Hammond,,9.825,,,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,30870,Hallie Hornbacher,9.775,,,9.85,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,31304,Lia Kmieciak,9.775,9.85,,,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,31305,Aleysia Kolyvanova,,,9.8,9.825,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,30387,Savana Kotas,,9.85,,,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,30388,Taylor Pitchell,,,9.2,9.9,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,31307,Quinn Skrupa,9.8,,9.725,,
17,Central Michigan,28730,2023-03-18,A,Ball State/Bowling Green/Eastern Michigan/Kent State/Northern Illinois/Western Michigan,MAC Conference,5948,30391,Ashley Veglucci,,9.75,9.6,9.875,
17,Central Michigan,28820,2023-03-30,A,Auburn/Boise State/BYU/LIU/Missouri/Sacramento State/San Jose State/Southern Utah/Stanford/UCLA/Utah/Washington,Los Angeles Regional II,5955,30384,Hannah Demers,9.825,9.9,9.125,9.875,38.725
17,Central Michigan,28820,2023-03-30,A,Auburn/Boise State/BYU/LIU/Missouri/Sacramento State/San Jose State/Southern Utah/Stanford/UCLA/Utah/Washington,Los Angeles Regional II,5955,30388,Taylor Pitchell,,,,9.9,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31308,Sydney Beers,9.75,8.925,9.425,9.775,37.875
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31177,Calista Brady,8.675,,,,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31867,Michaela Defranscisco,9.625,,,,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,30392,Victoria DeMeo,,,9.55,9.775,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,30393,Katie Fitzpatrick,,8.8,,,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31868,Emily  Joyce,,,,8.45,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,30395,Amy Krueger,9.7,,,,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31312,Kate Michelini,,9.7,9.675,9.6,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31179,Alexandra Quiana,,,9.15,8.925,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31314,Maddie Sakalosky,,8.6,,,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31180,Melanie Stone,,9.725,,,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31182,Regina Walton,9.525,9.4,9.6,,
18,Cornell,27953,2023-01-15,A,George Washington/Nebraska/William & Mary,,5640,31870,Cami Whitaker,9.5,,8.875,9.775,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31308,Sydney Beers,9.775,9.575,9.575,9.75,38.675
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31865,Mikayla Burton,,,9.4,,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31867,Michaela Defranscisco,9.7,,,,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,30392,Victoria DeMeo,,,9.525,9.625,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,30393,Katie Fitzpatrick,,9.675,,,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31868,Emily  Joyce,,,,9.4,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,30395,Amy Krueger,9.65,,,,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31312,Kate Michelini,8.975,9.725,8.8,9.625,37.125
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31179,Alexandra Quiana,,,9.05,9.55,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31314,Maddie Sakalosky,,9.175,,,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31180,Melanie Stone,,8.7,,,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31182,Regina Walton,9.75,9.4,9.6,,
18,Cornell,28006,2023-01-20,A,Bridgeport/LIU/Temple,,5661,31870,Cami Whitaker,9.675,,,9.65,
18,Cornell,28116,2023-01-29,H,LIU,,5709,31308,Sydney Beers,9.775,9.45,9.8,9.8,38.825
18,Cornell,28116,2023-01-29,H,LIU,,5709,31865,Mikayla Burton,,,9.775,,
18,Cornell,28116,2023-01-29,H,LIU,,5709,31867,Michaela Defranscisco,9.6,,,,
18,Cornell,28116,2023-01-29,H,LIU,,5709,30392,Victoria DeMeo,,,,9.075,
18,Cornell,28116,2023-01-29,H,LIU,,5709,30393,Katie Fitzpatrick,,9.525,,,
